year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedsf,company_name,internal_industry,transaction_type,internal_market_cluster,costarid,space_type,cbd_suburban,rba,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,rent_per_sf,leasing_density,availability_score,year_month,is_sublet,is_direct,norm_leasedsf,norm_rent,norm_density,lease_score
2023,,8.0,Manhattan,The Equitable Building,Manhattan_Financial District_New York_The Equitable Building_120 Broadway,120 Broadway,Northeast,New York,NY,10271.0,Financial District,A,122000.0,Tower Research Capital,Financial Services And Insurance,Relocation,Downtown,157128,Relet,CBD,267321980.0,51825773.0,0.193870227206906,86.9474143803604,77.5326379618484,39212496.0,0.0839,93.271935,82.318539,12613277.0,0.027,65.633829,60.270007,3615734.0,0.0006355134259167901,0.0004563784841037015,0.8061297727930941,2023-8.0,False,False,0.07706948777691686,0.8906920451907505,0.011867913658964118,-0.2328194443487692
2023,,8.0,Manhattan,The Pennsylvania Building,Manhattan_Penn Plaza/Times Square South_New York_The Pennsylvania Building_14 Penn Plaza,14 Penn Plaza,Northeast,New York,NY,10122.0,Penn Plaza/Times Square South,O,10000.0,Broadcom,"Technology, Advertising, Media, And Information",New,Midtown,157422,Relet,CBD,200203979.0,39464525.0,0.197121581684448,62.6554634514616,77.5326379618484,31489753.0,0.0674,65.671471,82.318539,7974772.0,0.0171,50.366163,60.270007,2662838.0,0.007753263796184839,4.994905720630058e-05,0.802878418315552,2023-8.0,False,False,0.0,0.8906920451907505,0.0003592247828475691,-0.2670998461223709
2023,,8.0,Manhattan,The Pennsylvania Building,Manhattan_Penn Plaza/Times Square South_New York_The Pennsylvania Building_14 Penn Plaza,14 Penn Plaza,Northeast,New York,NY,10122.0,Penn Plaza/Times Square South,O,13000.0,Capell Barnett Matalon & Schoenfeld,Legal Services,Relocation,Midtown,157422,Relet,CBD,200203979.0,39464525.0,0.197121581684448,62.6554634514616,77.5326379618484,31489753.0,0.0674,65.671471,82.318539,7974772.0,0.0171,50.366163,60.270007,2662838.0,0.005964049073988338,6.493377436819076e-05,0.802878418315552,2023-8.0,False,False,0.0020643612797388447,0.8906920451907505,0.0007835406327831413,-0.2661468068554947
2023,,8.0,Manhattan,The Solow Building,Manhattan_Plaza North_New York_The Solow Building_9 W 57th St,9 W 57th St,Northeast,New York,NY,10019.0,Plaza North,A,33000.0,Mousse Partners,Financial Services And Insurance,Restructure,Midtown,157063,Relet,CBD,267321980.0,51825773.0,0.193870227206906,86.9474143803604,77.5326379618484,39212496.0,0.0839,93.271935,82.318539,12613277.0,0.027,65.633829,60.270007,3615734.0,0.0023494738776317697,0.0001234466391428045,0.8061297727930941,2023-8.0,False,False,0.015826769811331142,0.8906920451907505,0.002440424488565818,-0.260144778286123
2023,,8.0,Manhattan,The Solow Building,Manhattan_Plaza North_New York_The Solow Building_9 W 57th St,9 W 57th St,Northeast,New York,NY,10019.0,Plaza North,A,19427.0,Pointstate Capital,Financial Services And Insurance,Relocation,Midtown,157063,Relet,CBD,267321980.0,51825773.0,0.193870227206906,86.9474143803604,77.5326379618484,39212496.0,0.0839,93.271935,82.318539,12613277.0,0.027,65.633829,60.270007,3615734.0,0.003990973282640057,7.267266238264432e-05,0.8061297727930941,2023-8.0,False,False,0.006486911261366028,0.8906920451907505,0.0010026794266577712,-0.26431204522468144
2023,,8.0,Manhattan,The Spiral,Manhattan_Hudson Yards_New York_The Spiral_66 Hudson Blvd,66 Hudson Blvd,Northeast,New York,NY,10018.0,Hudson Yards,A,50554.0,Segal Group,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown,8226732,Sublet,CBD,267321980.0,51825773.0,0.193870227206906,86.9474143803604,77.5326379618484,39212496.0,0.0839,93.271935,82.318539,12613277.0,0.027,65.633829,60.270007,3615734.0,0.0015336598085581435,0.00018911276955228297,0.8061297727930941,2023-8.0,False,False,0.0279060357795097,0.8906920451907505,0.004299864318871118,-0.25475523994975996
2023,,8.0,Nashville,333 Commerce,Nashville_Downtown_Nashville_333 Commerce_333 Commerce St,333 Commerce St,South,Nashville,TN,37201.0,Downtown,A,25694.0,Iron Galaxy Studios,"Technology, Advertising, Media, And Information",New,CBD,810508,New,CBD,23507343.0,5324691.0,0.226511818030647,33.9771463592329,31.7898109123203,3888515.0,0.0838,34.845829,32.072664,1436176.0,0.0309,31.710622,30.831562,516843.0,0.0012372464743644546,0.0010930201682087168,0.773488181969353,2023-8.0,False,False,0.010799361974740476,0.1975900649585245,0.029895424914395684,-0.04598864722334245
2023,,8.0,Nashville,Broadwest,Nashville_West End_Nashville_Broadwest_1600 West End Ave,1600 West End Ave,South,Nashville,TN,37203.0,West End,A,25755.0,Barnes & Thornburg,Legal Services,New,West Nashville,10795452,New,Suburban,23507343.0,5324691.0,0.226511818030647,33.9771463592329,31.7898109123203,3888515.0,0.0838,34.845829,32.072664,1436176.0,0.0309,31.710622,30.831562,516843.0,0.0012343160905579616,0.0010956151020555577,0.773488181969353,2023-8.0,False,False,0.010841337320761833,0.1975900649585245,0.029968904550270906,-0.04594981319417134
2023,,8.0,Nashville,The Ragland Building,Nashville_Downtown_Nashville_The Ragland Building_300 2nd Ave S,300 2nd Ave S,South,Nashville,TN,37201.0,Downtown,O,30812.0,Svp Worldwide,"Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",New,CBD,819775,New,CBD,22902473.0,3773261.0,0.164753430775794,28.5824155835662,31.7898109123203,3258097.0,0.0702,28.741075,32.072664,515164.0,0.0111,27.914442,30.831562,304593.0,0.0010317347433571433,0.0013453568966111215,0.835246569224206,2023-8.0,False,False,0.014321162317974943,0.1975900649585245,0.037040736515894214,-0.042436333605599105
2023,,8.0,Northern Virginia,1900,Northern Virginia_Reston / Herndon_Reston_1900_1900 Reston Metro Plz,1900 Reston Metro Plz,Northeast,Reston,VA,20190.0,Reston / Herndon,A,24864.0,Securiport,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Fairfax County,8159845,New,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.001421530607835324,0.00024223502258780209,0.727074382645817,2023-8.0,False,False,0.010228222020679394,0.25145785392795555,0.005804104519319156,-0.06960483601431916
2023,,8.0,Northern Virginia,4040 Wilson,Northern Virginia_Ballston_Arlington_4040 Wilson_4040 Wilson Blvd,4040 Wilson Blvd,Northeast,Arlington,VA,22203.0,Ballston,A,11371.0,Anser,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Expansion,Arlington County,10109403,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.0031083402544382637,0.00011078082536381506,0.727074382645817,2023-8.0,False,False,0.0009434131048406515,0.25145785392795555,0.002081772037492149,-0.07443545932520276
2023,,8.0,Northern Virginia,Arlington Tower,Northern Virginia_Rosslyn_Arlington_Arlington Tower_1300 N 17th St,1300 N 17th St,Northeast,Arlington,VA,22209.0,Rosslyn,A,38311.0,Intrafi Network,Financial Services And Insurance,Renewal,Arlington County,137340,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.0009225793383941295,0.0003732410694321624,0.727074382645817,2023-8.0,False,False,0.019481377396895476,0.25145785392795555,0.009513746917831552,-0.06479068114427901
2023,,8.0,Northern Virginia,Boro Station I,Northern Virginia_Tysons Corner_McLean_Boro Station I_1765 Greensboro Station Pl,1765 Greensboro Station Pl,Northeast,Mclean,VA,22102.0,Tysons Corner,O,15522.0,Capgemini Solutions,"Technology, Advertising, Media, And Information",Renewal,Fairfax County,135600,Relet,Suburban,47344128.0,10055107.0,0.212383402647103,32.1896470294988,35.3449370332175,9299580.0,0.062,32.999502,35.997831,755527.0,0.005,24.856206,31.106995,389229.0,0.0022770865244953935,0.00032785480809784904,0.787616597352897,2023-8.0,False,False,0.003799800995572633,0.25145785392795555,0.008228563497590208,-0.07144886673088055
2023,,8.0,Northern Virginia,Dulles Executive Plaza II,Northern Virginia_Reston / Herndon_Herndon_Dulles Executive Plaza II_13560 Dulles Technology Dr,13560 Dulles Technology Dr,Northeast,Herndon,VA,20171.0,Reston / Herndon,A,189764.0,Lockheed Martin,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Extension,Fairfax County,355185,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.00018625733560220851,0.001848756709554041,0.727074382645817,2023-8.0,False,False,0.12369928036365786,0.25145785392795555,0.051295294488434506,-0.010569055686393158
2023,,8.0,Northern Virginia,Loudoun Gateway V,Northern Virginia_Loudoun County_Sterling_Loudoun Gateway V_22970 Indian Creek Dr,22970 Indian Creek Dr,Northeast,Sterling,VA,20166.0,Loudoun County,A,12680.0,Cubic Aerospace,"Technology, Advertising, Media, And Information",New,Loudoun/Stafford/Prince William,533813,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.0027874556019887617,0.0001235336263840625,0.727074382645817,2023-8.0,False,False,0.001844162743233368,0.25145785392795555,0.002442887669205744,-0.07396682478033159
2023,,8.0,Northern Virginia,The Corporate Office Center  Tysons II,Northern Virginia_Tysons Corner_McLean_The Corporate Office Center  Tysons II_1750 Tysons Blvd,1750 Tysons Blvd,Northeast,Mclean,VA,22102.0,Tysons Corner,A,16617.0,Jp Morgan,Financial Services And Insurance,New,Fairfax County,135416,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.0021270347856542997,0.00016188945344037593,0.727074382645817,2023-8.0,False,False,0.004553292862677311,0.25145785392795555,0.003528993278110579,-0.07255734104988257
2023,,8.0,Northern Virginia,The Regent,Northern Virginia_Ballston_Arlington_The Regent_950 N Glebe Rd,950 N Glebe Rd,Northeast,Arlington,VA,22203.0,Ballston,A,38749.0,Crc Advisors,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Arlington County,753250,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.000912150946688108,0.00037750824043817336,0.727074382645817,2023-8.0,False,False,0.019782774143737348,0.25145785392795555,0.009634578580696758,-0.0646338729466827
2023,,8.0,Northern Virginia,Victory Point at Westfields,Northern Virginia_Route 28 South / Chantilly_Chantilly_Victory Point at Westfields_14200 Park Meadow Dr,14200 Park Meadow Dr,Northeast,Chantilly,VA,20151.0,Route 28 South / Chantilly,A,12043.0,Trident Systems,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Fairfax County,134868,Relet,Suburban,102644117.0,28014209.0,0.272925617354183,36.5014285385421,35.3449370332175,23177291.0,0.1545,37.248108,35.997831,4836918.0,0.0322,32.152945,31.106995,1200124.0,0.0029348947133785185,0.00011732771786618808,0.727074382645817,2023-8.0,False,False,0.0014058300315021527,0.25145785392795555,0.002267157602436027,-0.074194876885055
2023,,8.0,Phoenix,Axis Raintree,Phoenix_Scottsdale/Airpark_Scottsdale_Axis Raintree_8605 E Raintree Dr,8605 E Raintree Dr,West,Scottsdale,AZ,85260.0,Scottsdale/Airpark,A,15212.0,Iat Insurance Group,Financial Services And Insurance,New,Scottsdale,11156442,Relet,Suburban,49617077.0,16697254.0,0.336522322747872,31.8083363741271,29.6684692759077,12796114.0,0.1217,33.360358,30.703403,3901140.0,0.0371,25.406044,25.52646,809387.0,0.0019503332419082105,0.00030658799187223385,0.663477677252128,2023-8.0,False,False,0.0035864836633329516,0.16544718740190417,0.0076263601256676885,-0.04591165471753776
2023,,8.0,Phoenix,Cavasson East,Phoenix_Scottsdale/Airpark_Scottsdale_Cavasson East_18700 N Hayden Rd,18700 N Hayden Rd,West,Scottsdale,AZ,85255.0,Scottsdale/Airpark,A,15904.0,Wells Fargo,Financial Services And Insurance,New,Scottsdale,11011526,Relet,Suburban,49617077.0,16697254.0,0.336522322747872,31.8083363741271,29.6684692759077,12796114.0,0.1217,33.360358,30.703403,3901140.0,0.0371,25.406044,25.52646,809387.0,0.0018654721627205547,0.0003205348029671317,0.663477677252128,2023-8.0,False,False,0.004062662998526046,0.16544718740190417,0.008021286031821792,-0.04560270521161429
2023,,8.0,Phoenix,RTech,Phoenix_Central Scottsdale_Scottsdale_RTech_7350 N Dobson Rd,7350 N Dobson Rd,West,Scottsdale,AZ,85256.0,Central Scottsdale,O,70347.0,Open Network Exchange,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Scottsdale,977154,Sublet,Suburban,55512554.0,11925269.0,0.214821119561532,26.5873813564763,29.6684692759077,8807804.0,0.0838,26.821366,30.703403,3117465.0,0.0297,25.690034,25.52646,996653.0,0.0004217446270048147,0.0012672268690790195,0.7851788804384681,2023-8.0,False,False,0.04152600338280001,0.16544718740190417,0.03482836182242407,-0.022575246320724024
2023,,8.0,South Florida,1675 Midtown,South Florida_Boca Raton_Boca Raton_1675 Midtown_1675 N Military Trl,1675 N Military Trl,South,Boca Raton,FL,33486.0,Boca Raton,A,18687.0,Wells Fargo,Financial Services And Insurance,Expansion,Palm Beach County,855645,,Suburban,54529129.0,11271880.0,0.206713002879617,48.7991714594567,42.9310336761999,9646086.0,0.0915,49.483706,43.393935,1625794.0,0.0154,41.270233,36.78651,1163075.0,0.0022973743070690803,0.0003426975699538498,0.793286997120383,2023-8.0,False,False,0.005977702145697113,0.3664034955646455,0.008648859659625063,-0.10493530991322729
2023,,8.0,South Florida,545wyn,South Florida_NE Dade_Miami_545wyn_545 NW 26th St,545 NW 26th St,South,Miami,FL,33127.0,NE Dade,A,38409.0,Miami International Holdings,Financial Services And Insurance,Relocation,Miami-Dade County,10305109,,Suburban,54529129.0,11271880.0,0.206713002879617,48.7991714594567,42.9310336761999,9646086.0,0.0915,49.483706,43.393935,1625794.0,0.0154,41.270233,36.78651,1163075.0,0.001117733699815145,0.0007043758208571423,0.793286997120383,2023-8.0,False,False,0.019548813198700277,0.3664034955646455,0.018890348556428738,-0.09643441882298492
2023,,8.0,South Florida,545wyn,South Florida_NE Dade_Miami_545wyn_545 NW 26th St,545 NW 26th St,South,Miami,FL,33127.0,NE Dade,A,44742.0,Sony,"Technology, Advertising, Media, And Information",New,Miami-Dade County,10305109,,Suburban,54529129.0,11271880.0,0.206713002879617,48.7991714594567,42.9310336761999,9646086.0,0.0915,49.483706,43.393935,1625794.0,0.0154,41.270233,36.78651,1163075.0,0.0009595242429082272,0.0008205155816811231,0.793286997120383,2023-8.0,False,False,0.02390667986022898,0.3664034955646455,0.022179028669168706,-0.09370466812455146
2023,,8.0,South Florida,Tower 1,South Florida_Boca Raton_Boca Raton_Tower 1_4855 Technology Way,4855 Technology Way,South,Boca Raton,FL,33431.0,Boca Raton,A,15716.0,Hidden Harbor Capital,Financial Services And Insurance,New,Palm Beach County,776906,,Suburban,54529129.0,11271880.0,0.206713002879617,48.7991714594567,42.9310336761999,9646086.0,0.0915,49.483706,43.393935,1625794.0,0.0154,41.270233,36.78651,1163075.0,0.0027316768691906276,0.00028821292927675406,0.793286997120383,2023-8.0,False,False,0.003933296358329078,0.3664034955646455,0.007106041308930219,-0.10621591773338296
2023,,8.0,South Florida,Wells Fargo Center,South Florida_Downtown Miami_Miami_Wells Fargo Center_333 SE 2nd Ave,333 SE 2nd Ave,South,Miami,FL,33131.0,Downtown Miami,A,128450.0,Greenberg Traurig,Legal Services,Renewal,Miami-Dade County,1475093,Relet,CBD,54529129.0,11271880.0,0.206713002879617,48.7991714594567,42.9310336761999,9646086.0,0.0915,49.483706,43.393935,1625794.0,0.0154,41.270233,36.78651,1163075.0,0.0003342236954161145,0.002355621708169958,0.793286997120383,2023-8.0,False,False,0.08150786452835537,0.3664034955646455,0.06564797464694185,-0.05762351046396895
2023,,8.0,South Florida,,South Florida_North Palm Beach_West Palm Beach_NA_1100 Northpoint Pky,1100 Northpoint Pky,South,West Palm Beach,FL,33407.0,North Palm Beach,O,26780.0,Comcast,"Technology, Advertising, Media, And Information",Renewal,Palm Beach County,381237,,Suburban,50859929.0,8440587.0,0.16595750654705,35.4271191412671,42.9310336761999,7451373.0,0.0707,35.82662,43.393935,989214.0,0.0094,28.717102,36.78651,668220.0,0.0016031005853696751,0.0005265441876649101,0.83404249345295,2023-8.0,False,False,0.011546660758005936,0.3664034955646455,0.013854765984653671,-0.10114595457079519
2023,,8.0,Tampa,Truist Place,Tampa_Tampa CBD_Tampa_Truist Place_401 E Jackson St,401 E Jackson St,South,Tampa,FL,33602.0,Tampa CBD,A,33557.0,"Gunster, Yoakley & Steward",Legal Services,Renewal,Hillsborough,380228,,CBD,24106091.0,5871273.0,0.243559729364666,32.0406875916287,28.5790884627785,4317247.0,0.0814,32.407347,28.767779,1554026.0,0.0293,26.534192,25.00361,554783.0,0.0008516580285120392,0.0013920548130345978,0.756440270635334,2023-8.0,False,False,0.016210052888935986,0.1489407305974459,0.03836306151431602,-0.02668927956936457
2023,,8.0,Tampa,Wells Fargo Center,Tampa_Tampa CBD_Tampa_Wells Fargo Center_100 S Ashley Dr,100 S Ashley Dr,South,Tampa,FL,33602.0,Tampa CBD,A,12136.0,Bush Graziano Rice & Platter,Legal Services,,Hillsborough,86081,,CBD,24106091.0,5871273.0,0.243559729364666,32.0406875916287,28.5790884627785,4317247.0,0.0814,32.407347,28.767779,1554026.0,0.0293,26.534192,25.00361,554783.0,0.0023549018179613137,0.0005034412257051547,0.756440270635334,2023-8.0,False,False,0.0014698252311740575,0.1489407305974459,0.01320056925647557,-0.04013411830982148
2023,,8.0,Tampa,Wells Fargo Center,Tampa_Tampa CBD_Tampa_Wells Fargo Center_100 S Ashley Dr,100 S Ashley Dr,South,Tampa,FL,33602.0,Tampa CBD,A,13629.0,Stinson,Legal Services,,Hillsborough,86081,,CBD,24106091.0,5871273.0,0.243559729364666,32.0406875916287,28.5790884627785,4317247.0,0.0814,32.407347,28.767779,1554026.0,0.0293,26.534192,25.00361,554783.0,0.0020969321639723016,0.0005653757799221782,0.756440270635334,2023-8.0,False,False,0.002497189028057422,0.1489407305974459,0.014954343634000233,-0.03919704047781073
2023,,9.0,Boston,10 CityPoint,Boston_Route 128 West_Waltham_10 CityPoint_500 Totten Pond Rd,500 Totten Pond Rd,Northeast,Waltham,MA,2451.0,Route 128 West,A,14552.0,Evolv Technologies Holdings,"Technology, Advertising, Media, And Information",New,Route 128 Corridor,9850144,Sublet,Suburban,148325293.0,32108393.0,0.216472810203719,52.1335981194562,45.1751774571462,22137170.0,0.0839,53.676044,45.515794,9971223.0,0.0378,46.67441,43.755725,1771687.0,0.0031043964717665062,9.810868871838331e-05,0.783527189796281,2023-9.0,False,False,0.003132324181790407,0.4004070891076415,0.0017229405445040068,-0.11835231489622508
2023,,9.0,Boston,Bldg 1,Boston_Route 128 West_Lexington_Bldg 1_10 Maguire Rd,10 Maguire Rd,Northeast,Lexington,MA,2421.0,Route 128 West,A,32000.0,Cytonome,"Technology, Advertising, Media, And Information",New,Route 128 Corridor,215741,Relet,Suburban,148325293.0,32108393.0,0.216472810203719,52.1335981194562,45.1751774571462,22137170.0,0.0839,53.676044,45.515794,9971223.0,0.0378,46.67441,43.755725,1771687.0,0.0014117242955358187,0.00021574203126637344,0.783527189796281,2023-9.0,False,False,0.015138649384751526,0.4004070891076415,0.005053913774412914,-0.11255049284606795
2023,,9.0,Boston,Building B,Boston_Route 128 North_Danvers_Building B_75 Sylvan St,75 Sylvan St,Northeast,Danvers,MA,1923.0,Route 128 North,O,22488.0,Elliott Community Hr,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Route 128 Corridor,5532875,Relet,Suburban,115554082.0,17152489.0,0.14843689381739,32.0089692211111,45.1751774571462,13925105.0,0.0528,31.470514,45.515794,3227384.0,0.0122,35.239687,43.755725,800401.0,0.0020088570551914887,0.00019461017396166065,0.85156310618261,2023-9.0,False,False,0.008593247887126228,0.4004070891076415,0.004455531976739037,-0.11534816798442024
2023,,9.0,Boston,Prudential Center,Boston_Back Bay_Boston_Prudential Center_111 Huntington Ave,111 Huntington Ave,Northeast,Boston,MA,2199.0,Back Bay,A,313000.0,Mfs,Financial Services And Insurance,Renewal,Boston/Suffolk County,222271,Relet,CBD,148325293.0,32108393.0,0.216472810203719,52.1335981194562,45.1751774571462,22137170.0,0.0839,53.676044,45.515794,9971223.0,0.0378,46.67441,43.755725,1771687.0,0.00014432964043816678,0.0021102267433242153,0.783527189796281,2023-9.0,False,False,0.2085004892536233,0.4004070891076415,0.05869923000575191,-0.019112162029117544
2023,,9.0,Boston,Tower at Northwoods,Boston_Route 128 North_Danvers_Tower at Northwoods_222 Rosewood Dr,222 Rosewood Dr,Northeast,Danvers,MA,1923.0,Route 128 North,A,18000.0,Demand Science,"Technology, Advertising, Media, And Information",Renewal,Route 128 Corridor,213038,Relet,Suburban,148325293.0,32108393.0,0.216472810203719,52.1335981194562,45.1751774571462,22137170.0,0.0839,53.676044,45.515794,9971223.0,0.0378,46.67441,43.755725,1771687.0,0.0025097320809525665,0.00012135489258733505,0.783527189796281,2023-9.0,False,False,0.005504963412636918,0.4004070891076415,0.0023811933927803657,-0.11720578334940357
2023,,9.0,Detroit,First Mercury Financial,Detroit_Southfield_Southfield_First Mercury Financial_26600 Telegraph Rd,26600 Telegraph Rd,Midwest/Central,Southfield,MI,48033.0,Southfield,O,21309.0,Alteris Group,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Suburban Detroit,455568,,Suburban,48025073.0,11274103.0,0.234754520831233,19.4732945976584,20.2814948615418,10142983.0,0.1208,19.74995,20.562404,1131120.0,0.0135,16.646361,17.413271,461074.0,0.0009517806964917077,0.000443705728463963,0.7652454791687671,2023-9.0,False,False,0.007781953904188863,0.02321438338343529,0.011509064638177986,-0.0003988140619016461
2023,,9.0,Detroit,Long Lake Crossing Campus,Detroit_Troy North_Troy_Long Lake Crossing Campus_1301 W Long Lake Rd,1301 W Long Lake Rd,Midwest/Central,Troy,MI,48098.0,Troy North,A,36000.0,Motor Information Systems,"Technology, Advertising, Media, And Information",Renewal,Suburban Detroit,455840,,Suburban,35957501.0,9204435.0,0.255980942613337,21.2811071439954,20.2814948615418,7803736.0,0.0929,21.565247,20.562404,1400699.0,0.0167,18.408794,17.413271,263182.0,0.0005633748572650499,0.0010011819230707941,0.744019057386663,2023-9.0,False,False,0.017891131091069986,0.02321438338343529,0.02729488046492183,0.008380601560873958
2023,,9.0,Detroit,The Main of Royal Oak Office Floors,Detroit_Royal Oak Area_Royal Oak_The Main of Royal Oak Office Floors_118 N Main St,118 N Main St,Midwest/Central,Royal Oak,MI,48067.0,Royal Oak Area,A,62500.0,Dassault Systemes,"Technology, Advertising, Media, And Information",New,Suburban Detroit,14355179,Relet,Suburban,35957501.0,9204435.0,0.255980942613337,21.2811071439954,20.2814948615418,7803736.0,0.0929,21.565247,20.562404,1400699.0,0.0167,18.408794,17.413271,263182.0,0.00032450391778466876,0.0017381630608867952,0.744019057386663,2023-9.0,False,False,0.036126322395429775,0.02321438338343529,0.04816366127008692,0.0219353123241674
2023,,9.0,Los Angeles,909 N Sepulveda Blvd,Los Angeles_El Segundo_El Segundo_909 N Sepulveda Blvd_909 N Pacific Coast Hwy,909 N Pacific Coast Hwy,West,El Segundo,CA,90245.0,El Segundo,A,34000.0,David & Goliath,"Technology, Advertising, Media, And Information",Renewal,South Bay Area,249423,Relet,CBD,149731159.0,41044683.0,0.27412252248712,48.5262927199678,46.3209688114324,33497979.0,0.1514,50.694125,48.020549,7546704.0,0.0341,38.806668,38.706014,2362767.0,0.0013623814356303646,0.00022707364470477383,0.72587747751288,2023-9.0,False,False,0.016514890237910754,0.4177682866507855,0.005374786243029446,-0.11711209402716252
2023,,9.0,Los Angeles,LUMEN West LA,Los Angeles_Westwood/West LA_Los Angeles_LUMEN West LA_11355 W Olympic Blvd,11355 W Olympic Blvd,West,Los Angeles,CA,90064.0,Westwood/West LA,A,125000.0,Penske Media,"Technology, Advertising, Media, And Information",Relocation,Westside,11062336,New,CBD,149731159.0,41044683.0,0.27412252248712,48.5262927199678,46.3209688114324,33497979.0,0.1514,50.694125,48.020549,7546704.0,0.0341,38.806668,38.706014,2362767.0,0.0003705677504914592,0.0008348295761204921,0.72587747751288,2023-9.0,False,False,0.0791338490566557,0.4177682866507855,0.022584351949608106,-0.08690164078769094
2023,,9.0,Los Angeles,Warner Center Tower 3,Los Angeles_West San Fernando Valley_Woodland Hills_Warner Center Tower 3_21650 Oxnard St,21650 Oxnard St,West,Woodland Hills,CA,91367.0,West San Fernando Valley,A,40625.0,Aig,Financial Services And Insurance,Renewal,San Fernando Valley,247619,Relet,Suburban,149731159.0,41044683.0,0.27412252248712,48.5262927199678,46.3209688114324,33497979.0,0.1514,50.694125,48.020549,7546704.0,0.0341,38.806668,38.706014,2362767.0,0.0011402084630506438,0.00027131961223915993,0.72587747751288,2023-9.0,False,False,0.021073688064000704,0.4177682866507855,0.006627680449689706,-0.11491270663472847
2023,,9.0,Los Angeles,Westwood Gateway,Los Angeles_Westwood/West LA_Los Angeles_Westwood Gateway_11100 Santa Monica Blvd,11100 Santa Monica Blvd,West,Los Angeles,CA,90025.0,Westwood/West LA,A,41899.0,Crescent Capital Group,Financial Services And Insurance,Renewal,Westside,246870,Relet,CBD,149731159.0,41044683.0,0.27412252248712,48.5262927199678,46.3209688114324,33497979.0,0.1514,50.694125,48.020549,7546704.0,0.0341,38.806668,38.706014,2362767.0,0.001105538767307869,0.00027982819527898,0.72587747751288,2023-9.0,False,False,0.021950353487463135,0.4177682866507855,0.0068686143695818064,-0.11448976028937587
2023,,9.0,Los Angeles,,Los Angeles_Santa Monica_Santa Monica_NA_100 Wilshire Blvd,100 Wilshire Blvd,West,Santa Monica,CA,90401.0,Santa Monica,A,24582.0,Guggenheim Partners,Financial Services And Insurance,Renewal,Westside,246762,Relet,CBD,149731159.0,41044683.0,0.27412252248712,48.5262927199678,46.3209688114324,33497979.0,0.1514,50.694125,48.020549,7546704.0,0.0341,38.806668,38.706014,2362767.0,0.0018843450008718737,0.00016417424512155148,0.72587747751288,2023-9.0,False,False,0.010034172060383945,0.4177682866507855,0.003593690750451888,-0.12023870994594651
2023,,9.0,Los Angeles,,Los Angeles_Marina/Playa Vista_Los Angeles_NA_6080 Center Dr,6080 Center Dr,West,Los Angeles,CA,90045.0,Marina/Playa Vista,A,27232.0,Insight Global,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Westside,528007,Relet,Suburban,149731159.0,41044683.0,0.27412252248712,48.5262927199678,46.3209688114324,33497979.0,0.1514,50.694125,48.020549,7546704.0,0.0341,38.806668,38.706014,2362767.0,0.0017009756467182874,0.00018187263213530593,0.72587747751288,2023-9.0,False,False,0.011857691190819922,0.4177682866507855,0.004094848433115993,-0.11935895498897289
